Longitude_City1,Latitude_City1,Longitude_City2,Latitude_City2,City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Jun-06,37062,232,77.7,3615,133979130,172327050,47670,2006,6
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Jun-06,297578,2239,76.8,753,224076234,291657231,387327,2006,6
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Jun-06,75608,943,67.8,470,35535760,52418160,111528,2006,6
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Jun-06,69490,1410,72,236,16399640,22774236,96501,2006,6
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Jun-06,12817,94,91.7,3131,40130027,43758856,13976,2006,6
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Jun-06,0,0,0,3155,0,0,0,2006,6
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Jun-06,72215,638,72.3,618,44628870,61694940,99830,2006,6
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Jun-06,28596,272,65.8,1039,29711244,45138316,43444,2006,6
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Jun-06,101629,763,69.2,2706,275008074,397238094,146799,2006,6
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Jun-06,509420,3349,80,706,359650520,449453720,636620,2006,6
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Jun-06,88819,501,71.5,3284,291681596,407843244,124191,2006,6
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Jul-06,54802,423,78.8,1622,88888844,112764684,69522,2006,7
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Jul-06,17035,163,72.8,972,16558020,22746744,23402,2006,7
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Jul-06,160050,1321,76.6,643,102912150,134300195,208865,2006,7
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Jul-06,40300,306,82.6,2120,85436000,103458120,48801,2006,7
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Jul-06,124251,1062,75.7,1167,145000917,191501199,164097,2006,7
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Jul-06,53723,481,82.4,956,51359188,62300608,65168,2006,7
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Jul-06,35526,180,96.5,2852,101320152,105027752,36826,2006,7
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Jul-06,10816,88,77.9,1791,19371456,24876990,13890,2006,7
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Jul-06,224452,1693,84.5,1381,309968212,366861269,265649,2006,7
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Jul-06,44987,273,81.7,3615,162628005,199067205,55067,2006,7
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Jul-06,338177,2367,80.4,753,254647281,316719330,420610,2006,7
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Jul-06,75866,987,67.5,470,35657020,52804970,112351,2006,7
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Jul-06,66821,1429,71.1,236,15769756,22191552,94032,2006,7
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Jul-06,15055,121,95.2,3131,47137205,49491717,15807,2006,7
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Jul-06,0,0,0,3155,0,0,0,2006,7
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Jul-06,73177,637,74.3,618,45223386,60832212,98434,2006,7
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Jul-06,30406,283,68.2,1039,31591834,46309269,44571,2006,7
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Jul-06,123765,790,81.4,2706,334908090,411528480,152080,2006,7
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Jul-06,530304,3494,78.5,706,374394624,477164220,675870,2006,7
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Jul-06,105371,524,78.2,3284,346038364,442778436,134829,2006,7
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Aug-06,50134,427,70.7,1622,81317348,115080900,70950,2006,8
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Aug-06,17542,166,72.7,972,17050824,23445612,24121,2006,8
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Aug-06,159191,1328,75.9,643,102359813,134915546,209822,2006,8
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Aug-06,38741,306,78.2,2120,82130920,105060840,49557,2006,8
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Aug-06,116730,1093,69.2,1167,136223910,196938252,168756,2006,8
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Aug-06,52083,488,79.2,956,49791348,62906712,65802,2006,8
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Aug-06,32616,181,88.6,2852,93020832,104973564,36807,2006,8
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Aug-06,10869,90,78.4,1791,19466379,24844752,13872,2006,8
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Aug-06,214966,1642,84.4,1381,296868046,351656459,254639,2006,8
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Aug-06,43248,275,78.6,3615,156341520,199005750,55050,2006,8
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Aug-06,314947,2365,77,753,237155091,307997331,409027,2006,8
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Aug-06,79721,1014,67.8,470,37468870,55230170,117511,2006,8
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Aug-06,73557,1529,72.1,236,17359452,24076012,102017,2006,8
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Aug-06,14250,129,86.2,3131,44616750,51730382,16522,2006,8
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Aug-06,0,0,0,3155,0,0,0,2006,8
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Aug-06,79635,649,80.1,618,49214430,61455156,99442,2006,8
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Aug-06,30182,280,68.6,1039,31359098,45707688,43992,2006,8
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Aug-06,114894,795,74.6,2706,310903164,416599524,153954,2006,8
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Aug-06,536188,3551,79.3,706,378548728,477307538,676073,2006,8
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Aug-06,96945,521,71.9,3284,318367380,442794856,134834,2006,8
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Sep-06,53014,408,78.4,1622,85988708,109674774,67617,2006,9
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Sep-06,17473,157,77.1,972,16983756,22041072,22676,2006,9
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Sep-06,156368,1323,75.4,643,100544624,133279111,207277,2006,9
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Sep-06,42353,309,85.4,2120,89788360,105179560,49613,2006,9
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Sep-06,118298,1045,73.8,1167,138053766,186966237,160211,2006,9
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Sep-06,51985,469,81.6,956,49697660,60917276,63721,2006,9
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Sep-06,28124,171,82,2852,80209648,97849268,34309,2006,9
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Sep-06,11474,86,86.2,1791,20549934,23834628,13308,2006,9
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Sep-06,228913,1672,87.7,1381,316128853,360482430,261030,2006,9
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Sep-06,45979,265,85.4,3615,166214085,194693055,53857,2006,9
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Sep-06,324445,2346,79.3,753,244307085,308194617,409289,2006,9
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Sep-06,80659,959,73.4,470,37909730,51680260,109958,2006,9
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Sep-06,71916,1407,72.2,236,16972176,23510320,99620,2006,9
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Sep-06,11802,118,78.2,3131,36952062,47262445,15095,2006,9
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Sep-06,0,0,0,3155,0,0,0,2006,9
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Sep-06,78662,636,81.4,618,48613116,59706834,96613,2006,9
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Sep-06,34198,274,79,1039,35531722,44991817,43303,2006,9
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Sep-06,128133,831,77.3,2706,346727898,448459968,165728,2006,9
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Sep-06,551218,3586,80,706,389159908,486429764,688994,2006,9
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Sep-06,106198,516,82.1,3284,348754232,424851080,129370,2006,9
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Oct-06,59965,427,85,1622,97263230,114373708,70514,2006,10
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Oct-06,17598,165,72.9,972,17105256,23454360,24130,2006,10
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Oct-06,166058,1376,77.9,643,106775294,137045162,213134,2006,10
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Oct-06,44731,311,88.4,2120,94829720,107299560,50613,2006,10
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Oct-06,129382,1093,76.3,1167,150988794,197952375,169625,2006,10
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Oct-06,55718,488,84.9,956,53266408,62728896,65616,2006,10
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Oct-06,27283,177,76.3,2852,77811116,101956148,35749,2006,10
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Oct-06,12736,102,81.4,1791,22810176,28018404,15644,2006,10
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Oct-06,237419,1726,87,1381,327875639,377026810,273010,2006,10
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Oct-06,52148,281,88.8,3615,188515020,212341485,58739,2006,10
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Oct-06,356640,2540,80.8,753,268549920,332365164,441388,2006,10
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Oct-06,84150,979,74,470,39550500,53413620,113646,2006,10
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Oct-06,72036,1433,69.3,236,17000496,24527952,103932,2006,10
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Oct-06,10991,118,74,3131,34412821,46501612,14852,2006,10
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Oct-06,0,0,0,3155,0,0,0,2006,10
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Oct-06,85501,663,85.1,618,52839618,62086134,100463,2006,10
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Oct-06,37376,284,82.8,1039,38833664,46923318,45162,2006,10
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Oct-06,144829,835,79.5,2706,391907274,492927666,182161,2006,10
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Oct-06,562519,3716,80.6,706,397138414,492559962,697677,2006,10
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Oct-06,119854,530,87.1,3284,393600536,451641952,137528,2006,10
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Nov-06,54797,414,82.2,1622,88880734,108078726,66633,2006,11
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Nov-06,18210,160,77.1,972,17700120,22943088,23604,2006,11
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Nov-06,156483,1316,75.8,643,100618569,132829011,206577,2006,11
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Nov-06,48817,364,81.3,2120,103492040,127229680,60014,2006,11
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Nov-06,125026,1083,76.7,1167,145905342,190309692,163076,2006,11
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Nov-06,48093,471,74.5,956,45976908,61752820,64595,2006,11
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Nov-06,23603,172,68.7,2852,67315756,97960496,34348,2006,11
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Nov-06,11356,86,83.5,1791,20338596,24361182,13602,2006,11
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Nov-06,227743,1678,86,1381,314513083,365648751,264771,2006,11
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Nov-06,48034,279,85.5,3615,173642910,203170230,56202,2006,11
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Nov-06,336863,2485,76.8,753,253657839,330158121,438457,2006,11
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Nov-06,87641,973,75.8,470,41191270,54324950,115585,2006,11
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Nov-06,79131,1444,71.7,236,18674916,26061244,110429,2006,11
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Nov-06,7314,86,82.8,3131,22900134,27656123,8833,2006,11
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Nov-06,0,0,0,3155,0,0,0,2006,11
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Nov-06,86443,649,82.9,618,53421774,64449984,104288,2006,11
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Nov-06,38252,274,85.5,1039,39743828,46509796,44764,2006,11
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Nov-06,133254,790,81.1,2706,360585324,444501090,164265,2006,11
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Nov-06,590924,3746,85,706,417192344,490710242,695057,2006,11
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Nov-06,114804,515,86.9,3284,377016336,433671904,132056,2006,11
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Dec-06,55300,426,80.8,1622,89696600,111055096,68468,2006,12
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Dec-06,15691,139,75.4,972,15251652,20223432,20806,2006,12
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Dec-06,153690,1321,74.8,643,98822670,132136500,205500,2006,12
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Dec-06,49736,370,81,2120,105440320,130204040,61417,2006,12
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Dec-06,130554,1092,78.7,1167,152356518,193528278,165834,2006,12
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Dec-06,48866,461,77.1,956,46715896,60586500,63375,2006,12
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Dec-06,26132,176,74.5,2852,74528464,100025344,35072,2006,12
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Dec-06,11905,88,86.2,1791,21321855,24748038,13818,2006,12
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Dec-06,231789,1752,83.4,1381,320100609,383724660,277860,2006,12
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Dec-06,49106,278,87.2,3615,177518190,203491965,56291,2006,12
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Dec-06,342970,2497,77.9,753,258256410,331365180,440060,2006,12
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Dec-06,75032,853,75.1,470,35265040,46960990,99917,2006,12
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Dec-06,59763,1083,69.1,236,14104068,20412584,86494,2006,12
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Dec-06,7809,83,81.3,3131,24449979,30088910,9610,2006,12
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Dec-06,0,0,0,3155,0,0,0,2006,12
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Dec-06,94648,691,83,618,58492464,70473012,114034,2006,12
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Dec-06,39671,288,83.2,1039,41218169,49554066,47694,2006,12
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Dec-06,141262,815,82.8,2706,382254972,461919612,170702,2006,12
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Dec-06,567221,3704,84.5,706,400458026,474014048,671408,2006,12
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Dec-06,116662,534,84.7,3284,383118008,452200232,137698,2006,12
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Jan-07,56387,430,81,1622,91459714,112873358,69589,2007,1
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Jan-07,13547,132,73,972,13167684,18025740,18545,2007,1
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Jan-07,147001,1310,72.4,643,94521643,130472416,202912,2007,1
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Jan-07,50117,370,81.5,2120,106248040,130428760,61523,2007,1
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Jan-07,123887,1072,76.5,1167,144576129,188943135,161905,2007,1
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Jan-07,45422,432,76.9,956,43423432,56467096,59066,2007,1
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Jan-07,26059,178,75.6,2852,74320268,98302736,34468,2007,1
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Jan-07,12591,88,92.6,1791,22550481,24361182,13602,2007,1
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Jan-07,245638,1716,89.2,1381,339226078,380370211,275431,2007,1
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Jan-07,50476,277,89.5,3615,182470740,203961915,56421,2007,1
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Jan-07,322824,2523,77.5,753,243086472,313580073,416441,2007,1
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Jan-07,64826,807,75.8,470,30468220,40184060,85498,2007,1
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Jan-07,46147,911,64,236,10890692,17016072,72102,2007,1
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Jan-07,7880,86,83.5,3131,24672280,29547247,9437,2007,1
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Jan-07,0,0,0,3155,0,0,0,2007,1
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Jan-07,95959,670,87.2,618,59302662,68007810,110045,2007,1
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Jan-07,40351,286,85.3,1039,41924689,49138466,47294,2007,1
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Jan-07,143546,800,82.1,2706,388435476,472889736,174756,2007,1
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Jan-07,540021,3469,82.1,706,381254826,464139932,657422,2007,1
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Jan-07,118616,536,86.1,3284,389534944,452584460,137815,2007,1
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Feb-07,46621,382,75.7,1622,75619262,99851942,61561,2007,2
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Feb-07,15309,148,68.6,972,14880348,21692124,22317,2007,2
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Feb-07,141689,1164,77.4,643,91106027,117762235,183145,2007,2
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Feb-07,41847,332,76.2,2120,88715640,116436760,54923,2007,2
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Feb-07,115788,952,79.4,1167,135124596,170286306,145918,2007,2
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Feb-07,40934,434,68.2,956,39132904,57389636,60031,2007,2
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Feb-07,18775,160,62.1,2852,53546300,86164624,30212,2007,2
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Feb-07,10696,80,85.4,1791,19156536,22437648,12528,2007,2
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Feb-07,186186,1544,78.5,1381,257122866,327632583,237243,2007,2
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Feb-07,40701,248,83.8,3615,147134115,175656465,48591,2007,2
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Feb-07,292911,2253,76.2,753,220561983,289269468,384156,2007,2
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Feb-07,74973,903,70,470,35237310,50330420,107086,2007,2
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Feb-07,66898,1312,68.4,236,15787928,23090004,97839,2007,2
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Feb-07,6581,80,77,3131,20605111,26751264,8544,2007,2
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Feb-07,0,0,0,3155,0,0,0,2007,2
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Feb-07,83627,601,85.3,618,51681486,60614676,98082,2007,2
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Feb-07,37307,256,86.7,1039,38761973,44729989,43051,2007,2
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Feb-07,110229,745,78.4,2706,298279674,380598900,140650,2007,2
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Feb-07,528649,3398,85.2,706,373226194,437938154,620309,2007,2
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Feb-07,102410,472,83.7,3284,336314440,401735004,122331,2007,2
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Mar-07,54628,422,80,1622,88606616,110790710,68305,2007,3
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Mar-07,18522,163,76,972,18003384,23700276,24383,2007,3
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Mar-07,164685,1322,79.2,643,105892455,133698990,207930,2007,3
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Mar-07,49469,369,81.2,2120,104874280,129097400,60895,2007,3
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Mar-07,137963,1075,81.6,1167,161002821,197224167,169001,2007,3
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Mar-07,50131,484,74.3,956,47925236,64462124,67429,2007,3
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Mar-07,22945,177,66.6,2852,65439140,98288476,34463,2007,3
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Mar-07,12286,90,88,1791,22004226,24995196,13956,2007,3
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Mar-07,214551,1696,81.7,1381,296294931,362636790,262590,2007,3
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Mar-07,49360,276,86.6,3615,178436400,205989930,56982,2007,3
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Mar-07,323230,2525,75.3,753,243392190,323076909,429053,2007,3
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Mar-07,89586,991,76.4,470,42105420,55117840,117272,2007,3
149.1269,-35.2931,151.21,-33.8678,CANBERRA,SYDNEY,Mar-07,79057,1480,71.5,236,18657452,26111040,110640,2007,3
130.8411,-12.4381,144.9631,-37.8142,DARWIN,MELBOURNE,Mar-07,7759,94,72.7,3131,24293429,33407770,10670,2007,3
130.8411,-12.4381,151.21,-33.8678,DARWIN,SYDNEY,Mar-07,0,0,0,3155,0,0,0,2007,3
147.325,-42.8806,144.9631,-37.8142,HOBART,MELBOURNE,Mar-07,86976,662,81,618,53751168,66394212,107434,2007,3
147.325,-42.8806,151.21,-33.8678,HOBART,SYDNEY,Mar-07,38451,282,82.1,1039,39950589,48672994,46846,2007,3
144.9631,-37.8142,115.8606,-31.9559,MELBOURNE,PERTH,Mar-07,136059,824,83.1,2706,368175654,443039850,163725,2007,3
144.9631,-37.8142,151.21,-33.8678,MELBOURNE,SYDNEY,Mar-07,591318,3832,84.1,706,417470508,496548156,703326,2007,3
115.8606,-31.9559,151.21,-33.8678,PERTH,SYDNEY,Mar-07,118758,518,87.3,3284,390001272,446640420,136005,2007,3
138.6,-34.9275,153.0281,-27.4678,ADELAIDE,BRISBANE,Apr-07,55725,412,82.3,1622,90385950,109778582,67681,2007,4
138.6,-34.9275,149.1269,-35.2931,ADELAIDE,CANBERRA,Apr-07,17875,158,75.3,972,17374500,23060700,23725,2007,4
138.6,-34.9275,144.9631,-37.8142,ADELAIDE,MELBOURNE,Apr-07,157971,1265,81.2,643,101575353,125139374,194618,2007,4
138.6,-34.9275,115.8606,-31.9559,ADELAIDE,PERTH,Apr-07,47558,344,84.9,2120,100822960,118703040,55992,2007,4
138.6,-34.9275,151.21,-33.8678,ADELAIDE,SYDNEY,Apr-07,130229,1019,80.6,1167,151977243,188570862,161586,2007,4
153.0281,-27.4678,149.1269,-35.2931,BRISBANE,CANBERRA,Apr-07,49413,462,75.6,956,47238828,62493720,65370,2007,4
153.0281,-27.4678,130.8411,-12.4381,BRISBANE,DARWIN,Apr-07,27380,172,79.8,2852,78087760,97892048,34324,2007,4
153.0281,-27.4678,147.325,-42.8806,BRISBANE,HOBART,Apr-07,10868,84,82.5,1791,19464588,23598216,13176,2007,4
153.0281,-27.4678,144.9631,-37.8142,BRISBANE,MELBOURNE,Apr-07,214160,1630,82.7,1381,295754960,357485660,258860,2007,4
153.0281,-27.4678,115.8606,-31.9559,BRISBANE,PERTH,Apr-07,49948,266,90.1,3615,180562020,200328840,55416,2007,4
153.0281,-27.4678,151.21,-33.8678,BRISBANE,SYDNEY,Apr-07,336624,2427,79.4,753,253477872,319220043,423931,2007,4
149.1269,-35.2931,144.9631,-37.8142,CANBERRA,MELBOURNE,Apr-07,81650,897,76.9,470,38375500,49893320,106156,2007,4
